,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
16957,Beograd,Voždovac,Banjica,Crnotravska,Stan,38,1.0,53000
16958,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,41,1.5,55000
16959,Beograd,Zvezdara,Mirijevo,Kapetana Miloša Žunjića,Stan,52,2.5,63300
16960,Beograd,Palilula,Tašmajdan,27. marta,Stan,74,3.0,104000
16961,Beograd,Voždovac,Medaković 3,Borivoja Stevanovića,Stan,101,3.0,104000
16962,Beograd,Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,107,3.0,144900
16963,Beograd,Rakovica,Kneževac,Prvoboraca,Stan,38,1.5,38000
16964,Beograd,Palilula,Borča,Bele Bartoka,Stan,72,3.0,49990
16965,Beograd,Voždovac,Braće Jerković,Nade Naumović,Stan,52,3.5,63000
16966,Beograd,Palilula,Krnjača,Zrenjaninski put,Stan,40,1.5,23000
16967,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,33,1.0,30000
16968,Beograd,Vračar,Južni bulevar,Maksima Gorkog,Stan,58,2.0,85500
16969,Beograd,Vračar,Cvetni trg,Kralja Milana,Stan,32,1.5,56000
16970,Beograd,Palilula,27. marta,Stanoja Glavaša,Stan,50,2.0,58000
16971,Beograd,Voždovac,Braće Jerković,Vanđela Tome,Stan,57,1.0,44000
16972,Beograd,Savski venac,Senjak,Vojislava Vučkovića,Stan,78,3.0,115000
16973,Beograd,Zvezdara,Mirijevo,Ivana Sarića,Stan,63,2.0,55000
16974,Beograd,Vračar,Hram svetog Save,Hadži Melentijeva,Stan,80,3.0,155000
16975,Beograd,Stari grad,Centar,Hilandarska,Stan,60,2.0,120000
16976,Beograd,Zvezdara,Mirijevo,Vladislava Bajčevića,Stan,50,2.0,54000
16977,Beograd,Stari grad,Dorćol,Tadeuša Košćuška,Stan,67,2.5,137000
16978,Beograd,Stari grad,Dorćol,Cara Dušana,Stan,91,3.5,159000
16979,Beograd,Vračar,Slavija,Smiljanićeva,Stan,73,2.0,135000
16980,Beograd,Stari grad,Dorćol,Venizelosova,Stan,131,3.0,195000
16981,Beograd,Čukarica,Bele vode,Palisadska,Stan,31,1.5,32500
16982,Beograd,Voždovac,Šumice,Ustanička ,Stan,53,1.5,62000
16983,Beograd,Palilula,Višnjička Banja,Slanacki put ,Stan,67,2.5,60000
16984,Beograd,Zvezdara,Cvetkova pijaca,Brace Miladinov,Stan,63,2.0,83000
16985,Beograd,Zvezdara,Denkova bašta,VOJISLAVA ILIĆA,Stan,47,1.5,93000
16986,Beograd,Voždovac,Darvinova pošta,Kraljevačka,Stan,42,1.0,46000
16987,Beograd,Zvezdara,Denkova bašta,Odeska,Stan,27,1.0,25000
16988,Beograd,Vračar,Bulevar kralja Aleksandra,BULEVAR KRALJA ALEKSANDRA,Stan,41,2.0,65000
16989,Beograd,Čukarica,Žarkovo,ZMAJEVAČKA,Stan,80,3.0,75000
16990,Beograd,Palilula,Borča,Koste Manojlovica,Stan,59,3.0,42000
16991,Beograd,Palilula,Bulevar despota Stefana,BULEVAR DESPOTA STEFANA,Stan,74,2.0,76000
16992,Beograd,Novi Beograd,Bežanijska kosa 1,Ljubinke Bobić,Stan,85,3.5,85000
16993,Beograd,Zvezdara,Gradska bolnica,Ljubljanska,Stan,62,2.5,84500
16994,Beograd,Stari grad,Centar,Bulevar Despota Stefana,Stan,49,2.0,83500
16995,Beograd,Zvezdara,Olimp,Kisela voda,Stan,33,1.5,44500
16996,Beograd,Rakovica,Centar,Slavka Rodića,Stan,31,0.5,23000
16997,Beograd,Vračar,Crveni krst,Metohijska,Stan,109,4.0,184000
16998,Beograd,Palilula,Karaburma,Dr Nika Miljanića,Stan,44,2.0,40500
16999,Beograd,Novi Beograd,Fontana,Studentska,Stan,47,1.5,63000
17000,Beograd,Vračar,Hram svetog Save,Sokolska,Stan,125,5.0,250000
17001,Beograd,Vračar,Kalenić pijaca,Baba Visnjina,Stan,110,3.0,225000
17002,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,64,2.0,63000
17003,Beograd,Vračar,Hram svetog Save,Nebojsina,Stan,163,5.0,550000
17004,Beograd,Zemun,Prvomajska,Milana Uzelca,Stan,54,2.0,50500
17005,Beograd,Savski venac,Centar,Bircaninova,Stan,33,1.0,65000
17006,Beograd,Zvezdara,Severni bulevar,Veljka Dugoševića,Stan,73,2.0,79000
17007,Beograd,Palilula,Karaburma,Jure Keroševića,Stan,65,2.5,62000
17008,Beograd,Zemun,Meandri,Bačka,Stan,70,2.5,79900
17009,Beograd,Zvezdara,Kluz,Ruđera Boškovića,Stan,70,3.0,77000
17010,Beograd,Rakovica,Miljakovac,Nikole Marakovića,Stan,60,2.0,49500
17011,Beograd,Zvezdara,Kluz,Milana Rakića,Stan,56,3.0,69000
17012,Beograd,Zvezdara,Severni bulevar,Laze Kostića,Stan,40,1.5,44000
17013,Beograd,Novi Beograd,Hotel Jugoslavija,Palmira Toljatija,Stan,93,3.5,145000
17014,Beograd,Novi Beograd,Arena,Antifašističke borbe,Stan,58,2.0,104000
17015,Beograd,Palilula,Karaburma,Husinskih rudara,Stan,55,2.0,55000
17016,Beograd,Čukarica,Železnik,Dragojla Dudica 1,Stan,56,2.0,40000
17017,Beograd,Savski venac,Centar,Bulevar oslobođenja,Stan,200,4.5,280000
17018,Beograd,Zvezdara,Učiteljsko naselje,Kozarčeva,Stan,64,2.0,57400
17019,Beograd,Rakovica,Kanarevo brdo,Ivana Micurina,Stan,42,1.5,38900
17020,Beograd,Novi Beograd,Blok 23,M.Milankovica,Stan,70,3.0,95000
17021,Beograd,Zvezdara,Lion,Bulevar kralja Aleksandra,Stan,73,2.5,109900
17022,Beograd,Čukarica,Železnik,Radnih akcija,Stan,35,1.5,25000
17023,Beograd,Zvezdara,Đeram pijaca,Preševska,Stan,78,3.5,108000
17024,Beograd,Stari grad,Centar,Resavska,Stan,70,2.0,135000
17025,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,71,2.5,86900
17026,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodića,Stan,40,1.5,39000
17027,Beograd,Zemun,Gornji grad,Dragana Rakića,Stan,47,2.5,55000
17028,Beograd,Rakovica,Miljakovac,Čelebićka,Stan,32,1.5,33000
17029,Beograd,Stari grad,Topličin venac,Topličin Venac,Stan,123,4.0,265000
17030,Beograd,Čukarica,Banovo brdo,Stevana Brakusa,Stan,42,1.5,49900
17031,Beograd,Zvezdara,Lion,Ulcinjska,Stan,70,2.5,115500
17032,Beograd,Čukarica,Bele vode,Jelenov Zleb,Stan,55,2.5,55000
17033,Beograd,Zvezdara,Lion,Ulcinjska,Stan,51,2.5,83900
17034,Beograd,Zvezdara,Gradska bolnica,Ante Bogićevića,Stan,72,3.0,85000
17035,Beograd,Stari grad,Kalemegdan,Solunska,Stan,58,2.0,110000
17036,Beograd,Palilula,Krnjača,Partizanski blok ulica 3.,Stan,25,0.5,19900
17037,Beograd,Voždovac,Medaković 1,Rastka Petrovica 35,Stan,35,2.0,27000
17038,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,59,2.5,49900
17039,Beograd,Čukarica,Žarkovo,Ilije Đuričića,Stan,53,2.0,43000
17040,Beograd,Vračar,Bulevar kralja Aleksandra,Patrijarha Gavrila,Stan,117,4.5,255000
17041,Beograd,Voždovac,Lekino brdo,Garibaldijeva,Stan,75,2.5,95000
17042,Beograd,Rakovica,Petlovo brdo,TUZLANSKA,Stan,154,3.0,110000
17043,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,57,1.5,57000
17044,Beograd,Novi Beograd,Blok 62,Vojvođanska,Stan,75,2.5,94000
17045,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,39,1.0,62000
17046,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana RIbara,Stan,58,1.5,63000
17047,Beograd,Rakovica,Miljakovac,STEVANA OPACICA,Stan,40,1.0,38000
17048,Beograd,Zemun,Zemun polje,Bertranda Rasela,Stan,99,3.5,63900
17049,Beograd,Zemun,Gornji grad,Karlovačka,Stan,65,2.5,60900
17050,Beograd,Zemun,Centar,Magistratski trg,Stan,45,2.0,56000
17051,Beograd,Palilula,Centar,27. Marta,Stan,75,3.0,115000
17052,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,59,2.5,42000
17053,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,56,2.0,94400
17054,Beograd,Savski venac,Klinički centar,Durmitorska,Stan,82,3.0,135000
17055,Beograd,Palilula,Profesorska kolonija,Cvijićeva,Stan,76,3.0,110000
17056,Beograd,Zvezdara,Gradska bolnica,Hadži Mustafina,Stan,62,2.5,99200
17057,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,75,3.0,50000
17058,Beograd,Stari grad,Kalemegdan,Cara Dušana,Stan,21,1.0,38000
17059,Beograd,Palilula,Borča,Severina Bijelića,Stan,80,3.0,60000
17060,Beograd,Vračar,Crveni krst,Golubačka,Stan,85,3.0,155000
17061,Beograd,Zemun,Batajnica,Milice Rakić,Stan,47,2.0,35000
17062,Beograd,Savski venac,Dedinje,Miloja Đaka,Stan,132,4.0,260000
17063,Beograd,Vračar,Crveni krst,Mileševska,Stan,60,2.0,119000
17064,Beograd,Vračar,Hram svetog Save,Bulevar oslobođenja,Stan,130,4.5,239000
17065,Beograd,Voždovac,Braće Jerković,Dragice Končar,Stan,71,2.0,73000
17066,Beograd,Savski venac,Sarajevska,Durmitorska,Stan,58,2.5,82500
17067,Beograd,Zvezdara,Kluz,Luneta Milovanovića,Stan,80,3.0,113500
17068,Beograd,Rakovica,Miljakovac,Nikole Marakovića,Stan,57,2.0,39000
17069,Beograd,Vračar,Bulevar kralja Aleksandra,Prote Mateje,Stan,166,5.0,380000
17070,Beograd,Savski venac,Dedinje,Slavka Ćuruvije,Stan,138,4.0,242000
17071,Beograd,Čukarica,Železnik,DARINKE RADOVIC,Stan,56,2.0,53000
17072,Beograd,Stari grad,Knez Mihailova,Zmaj Jovina,Stan,159,5+,413000
17073,Beograd,Čukarica,Cerak,Mojkovačka,Stan,59,2.5,57000
17074,Beograd,Vračar,Južni bulevar,Juzni Bulevar,Stan,78,3.0,70000
17075,Beograd,Novi Beograd,Blok 23,Milutina MIlankovića,Stan,65,2.5,90000
17076,Beograd,Zvezdara,Severni bulevar,LJUBICE LUKOVIC,Stan,60,2.0,54000
17077,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,86,3.0,132000
17078,Beograd,Voždovac,Medaković 2,Veselina Čajkanovića,Stan,48,1.5,41000
17079,Beograd,Vračar,Kalenić pijaca,Šumatovačka,Stan,41,2.0,110000
17080,Beograd,Vračar,Hram svetog Save,Nebojšina,Stan,204,5+,380000
17081,Beograd,Zvezdara,Učiteljsko naselje,Raljska,Stan,45,2.0,44000
17082,Beograd,Rakovica,Resnik,Podavalska,Stan,61,2.0,41500
17083,Beograd,Savski venac,Balkanska,Balkanska,Stan,82,3.0,147500
17084,Beograd,Palilula,Karaburma,Dr Drage Ljičić,Stan,105,3.0,95000
17085,Beograd,Voždovac,Centar,Jove Ilića,Stan,135,3.0,230000
17086,Beograd,Stari grad,Centar,Sremska,Stan,67,3.0,180000
17087,Beograd,Novi Beograd,Bežanijska kosa 2,Ljubinke Bobić,Stan,90,3.0,89000
17088,Beograd,Rakovica,Petlovo brdo,Generala Zgonjanina,Stan,111,3.0,93000
17089,Beograd,Novi Beograd,Blok 28,Milutina Milankovića,Stan,75,2.5,76000
17090,Beograd,Zvezdara,Lion,Učitelja Miloša Jankovića,Stan,96,5.0,85000
17091,Beograd,Novi Beograd,Fontana,Pariske Komune,Stan,56,2.0,76000
17092,Beograd,Čukarica,Žarkovo,Milana Jovanovića,Stan,38,1.5,49000
17093,Beograd,Vračar,Karađorđev park,Šumatovačka,Stan,32,1.5,66000
17094,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,40,1.0,38000
17095,Beograd,Palilula,Bogoslovija,Bulevar despota Stefana,Stan,35,1.0,62500
17096,Beograd,Palilula,Botanička bašta,Bulevar despota Stefana,Stan,65,2.5,102000
17097,Beograd,Stari grad,Centar,Stevana Sremca,Stan,88,3.0,150000
17098,Beograd,Čukarica,Žarkovo,Rajka Ružića,Stan,39,2.5,44100
17099,Beograd,Vračar,Kalenić pijaca,Golsvordijeva,Stan,70,3.0,133000
17100,Beograd,Zvezdara,Vukov Spomenik,Ruzveltova,Stan,46,1.5,85000
17101,Beograd,Vračar,Kalenić pijaca,Baba Višnjina,Stan,92,3.5,190000
17102,Beograd,Palilula,Višnjička Banja,Draginje Adamović,Stan,54,2.0,40500
17103,Beograd,Palilula,Višnjička Banja,Draginje Adamović,Stan,58,2.0,43500
17104,Beograd,Zvezdara,Lion,Gvozdićeva,Stan,136,5.0,153000
17105,Beograd,Zvezdara,Đeram pijaca,Đuke Dinić,Stan,86,3.0,140000
17106,Beograd,Voždovac,Medaković 2,Medakovićeva,Stan,53,1.5,35500
17107,Beograd,Vračar,Kalenić pijaca,Baba Višnjina,Stan,125,4.0,290000
17108,Beograd,Zemun,Meandri,Rade Končara,Stan,94,3.0,98900
17109,Beograd,Palilula,Profesorska kolonija,Ljube Stojanovića,Stan,43,1.5,50000
17110,Beograd,Palilula,Karaburma,Jastrebačka,Stan,40,1.5,36000
17111,Beograd,Zvezdara,Đeram pijaca,Đuke Dinić,Stan,60,2.0,85000
17112,Beograd,Vračar,Hram svetog Save,Internacionalnih brigada,Stan,73,3.0,159000
17113,Beograd,Zemun,Meandri,Rade Končara,Stan,44,1.5,52800
17114,Beograd,Zemun,Save Kovačevića,Dragana Rakića,Stan,44,1.5,38500
17115,Beograd,Zemun,Meandri,Rade Končara,Stan,54,2.0,64800
17116,Beograd,Palilula,Višnjička Banja,Slanački put,Stan,38,2.0,34200
17117,Beograd,Zemun,Novi grad,Atanasije Pulje,Stan,58,2.5,45000
17118,Beograd,Stari grad,Centar,Gospodar Jevremova,Stan,67,3.0,120011
17119,Beograd,Voždovac,Konjarnik,Karla Lukača,Stan,66,2.0,66011
17120,Beograd,Zvezdara,Lion,Vranjska,Stan,86,4.0,109011
17121,Beograd,Voždovac,Autokomanda,Ustanička,Stan,76,3.0,96000
17122,Beograd,Rakovica,Kneževac,Kneževačka,Stan,36,1.5,24900
17123,Beograd,Zvezdara,Mirijevo,Dragoljuba Ristića,Stan,51,2.0,55000
17124,Beograd,Zvezdara,Mirijevo,Zagrađe,Stan,53,2.5,53000
17125,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Gandijeva,Stan,51,1.5,60000
17126,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,70,2.0,64000
17127,Beograd,Rakovica,Labudovo brdo,Gočka,Stan,95,4.0,75000
17128,Beograd,Savski venac,Klinički centar,Kneza Miloša,Stan,87,3.5,200000
17129,Beograd,Palilula,Bogoslovija,Pribojska,Stan,54,2.0,60000
17130,Beograd,Vračar,Hram svetog Save,Svetog Save,Stan,46,1.5,92000
17131,Beograd,Vračar,Crveni krst,Vilovskog,Stan,61,2.0,125900
17132,Beograd,Čukarica,Žarkovo,Vodovodska,Stan,60,3.0,61000
17133,Beograd,Rakovica,Petlovo brdo,Gočka,Stan,94,3.5,73900
17134,Beograd,Rakovica,Novo Skojevsko naselje,Starca Milije,Stan,60,2.5,46990
17135,Beograd,Čukarica,Sremčica,Žila Verna,Stan,30,1.0,18000
17136,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,90,4.0,108000
17137,Beograd,Zvezdara,Mirijevo,Matice Srpske,Stan,60,2.5,63000
17138,Beograd,Zvezdara,Mirijevo,Mirijevski Venac,Stan,58,2.5,58000
17139,Beograd,Zemun,Gornji grad,Prvomajska,Stan,136,4.0,145000
17140,Beograd,Zemun,Kalvarija,Grmečka,Stan,42,1.5,54500
17141,Beograd,Voždovac,Braće Jerković,Zaplanjska,Stan,70,2.5,76900
17142,Beograd,Zemun,Centar,Dubrovačka,Stan,88,3.0,139900
17143,Beograd,Zemun,Centar,Gunduliceva,Stan,101,3.0,155000
17144,Beograd,Zvezdara,Mirijevo,Sejkina,Stan,33,1.0,31500
17145,Beograd,Zemun,Zemun polje,Pere Kosarica,Stan,55,2.0,45000
17146,Beograd,Zemun,Batajnicki drum,13.Maj,Stan,210,4.0,35000
17147,Beograd,Zemun,Železnička kolonija,Železnička kolonija,Stan,170,5+,100000
17148,Beograd,Zvezdara,Mirijevo,Vojina Djurasinovica,Stan,50,2.0,53000
17149,Beograd,Zemun,Marija Bursać,Vinarska,Stan,70,3.0,75900
17150,Beograd,Zvezdara,Cvetkova pijaca,Brace Miladinov,Stan,65,3.0,97500
17151,Beograd,Palilula,Profesorska kolonija,Albanske Spomenice,Stan,72,2.5,70000
17152,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašere,Stan,51,1.5,55000
17153,Beograd,Voždovac,Autokomanda,Bože Jankovića,Stan,198,5+,295000
17154,Beograd,Zemun,Zemun polje,Petra Jovovica,Stan,86,4.0,68000
17155,Beograd,Zemun,Kalvarija,Josipa Kulundzica,Stan,95,3.0,75000
17156,Beograd,Palilula,Karaburma,Husinjskih Rudara,Stan,90,3.0,65000
17157,Beograd,Palilula,Profesorska kolonija,Ljube Stojanovića,Stan,41,1.0,40000
17158,Beograd,Zvezdara,Mirijevo,Dr Velimirovića,Stan,64,2.5,63000
17159,Beograd,Voždovac,Braće Jerković,DRAGICE KONCAR,Stan,62,2.5,60000
17160,Beograd,Stari grad,Politika,Makedonska,Stan,85,2.5,260000
17161,Beograd,Čukarica,Železnik,Radnih Akcija,Stan,48,1.5,38500
17162,Beograd,Zemun,Gornji grad,Filipa Višnjića,Stan,95,3.5,110000
17163,Beograd,Savski venac,Senjak,Bulevar vojvode Mišića,Stan,99,3.0,125000
17164,Beograd,Zvezdara,Denkova bašta,Ustanička,Stan,70,2.5,77000
17165,Beograd,Zvezdara,Mirijevo,Vitezova Karadjordjeve zvezde,Stan,33,1.5,36000
17166,Beograd,Rakovica,Miljakovac,Čelebićka,Stan,60,2.0,50000
17167,Beograd,Stari grad,Bajlonijeva pijaca,Džordža Vašingtona,Stan,39,1.5,52000
17168,Beograd,Palilula,Botanička bašta,Takovska,Stan,45,1.5,60000
17169,Beograd,Zemun,Galenika,Milenka Verkica,Stan,62,2.0,54000
17170,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,37,1.5,32990
17171,Beograd,Savski venac,Dedinje,Omladinska,Stan,88,3.5,128000
17172,Beograd,Voždovac,Braće Jerković,Jovana Bijelića,Stan,64,2.5,56500
17173,Beograd,Rakovica,Kanarevo brdo,Kanarevo brdo,Stan,49,2.0,43000
17174,Beograd,Voždovac,Medaković 2,Mokroluška,Stan,57,2.5,58500
17175,Beograd,Zvezdara,Denkova bašta,KRIZANICEVA,Stan,63,2.5,107100
17176,Beograd,Zemun,Centar,Magistratski trg,Stan,45,2.0,56000
17177,Beograd,Vračar,Kalenić pijaca,Golsvordijeva,Stan,71,3.0,156000
17178,Beograd,Voždovac,Autokomanda,Vojvode Stepe,Stan,94,4.0,135000
17179,Beograd,Stari grad,Terazije,Balkanska,Stan,52,2.0,108000
17180,Beograd,Rakovica,Miljakovac,Slavoljuba Vuksanovica,Stan,98,3.0,80000
17181,Beograd,Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,80,4.0,83000
17182,Beograd,Novi Beograd,Blok 61,Dr Ivana Ribara,Stan,65,2.0,75000
17183,Beograd,Savski venac,Dedinje,Stjepana Filipovica,Stan,70,3.0,86700
17184,Beograd,Voždovac,Konjarnik,Ustanicka,Stan,61,2.5,61000
17185,Beograd,Zemun,Gornji grad,Banatska,Stan,35,1.0,43750
17186,Beograd,Voždovac,Braće Jerković,B.Jerković,Stan,45,1.0,42500
17187,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,60,2.5,69000
17188,Beograd,Zemun,Karađorđev trg,Starca Vujadina,Stan,60,2.0,80000
17189,Beograd,Palilula,Borča,Privrednikovih pitomaca,Stan,63,2.5,49000
17190,Beograd,Zvezdara,Mirijevo,Vitezova Karađorđeve zvezde,Stan,57,2.5,54000
17191,Beograd,Novi Beograd,Blok 62,Dušana Vukasovića,Stan,117,4.0,170000
17192,Beograd,Zemun,Zemun polje,Olge Petrov,Stan,49,2.0,40000
17193,Beograd,Savski venac,Senjak,Senjacka,Stan,106,4.0,230000
17194,Beograd,Savski venac,Dedinje,Sime Lozanica,Stan,58,2.0,92000
17195,Beograd,Čukarica,Filmski grad,Kneza Višeslava,Stan,58,2.0,73000
17196,Beograd,Novi Beograd,Bežanijska kosa 3,Matije Ivanica,Stan,76,3.0,64900
17197,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Zorana Djindjica,Stan,85,3.5,126900
17198,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija Carnojevica,Stan,56,2.0,65000
17199,Beograd,Zvezdara,Učiteljsko naselje,Kačićeva,Stan,41,2.0,54500
17200,Beograd,Rakovica,Miljakovac,Stevana Opacica,Stan,64,2.5,65000
17201,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,135,4.0,135000
17202,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,74,2.5,68000
17203,Beograd,Palilula,Karaburma,Plješevička ,Stan,31,1.5,33500
17204,Beograd,Novi Beograd,Blok 30 (B92),Bulevar Mihaila Pupina,Stan,74,3.0,117000
17205,Beograd,Novi Beograd,YUBC,Bul. Mihaila Pupina,Stan,187,5.0,395000
17206,Beograd,Zvezdara,Veliki Mokri Lug,Cvetanova ćuprija,Stan,43,1.5,28000
17207,Beograd,Vračar,Kalenić pijaca,Koče Kapetana,Stan,101,3.0,260000
17208,Beograd,Vračar,Kalenić pijaca,Mileševska,Stan,261,5+,680000
17209,Beograd,Voždovac,Konjarnik,Ustanicka,Stan,67,2.5,78000
17210,Beograd,Vračar,Crveni krst,Vojislava Ilica,Stan,41,1.5,67650
17211,Beograd,Novi Beograd,Blok 29,Bulevar Zorana Djindjica,Stan,89,3.0,190000
17212,Beograd,Rakovica,Kanarevo brdo,Vukasoviceva,Stan,44,1.5,45000
17213,Beograd,Zvezdara,Đeram pijaca,Marka Oreskovica,Stan,150,4.5,210000
17214,Beograd,Zvezdara,Lion,Bulevar kralja Aleksandra,Stan,30,1.0,45000
17215,Beograd,Palilula,Tašmajdan,Stanoja Glavasa,Stan,110,4.0,260000
17216,Beograd,Palilula,Profesorska kolonija,Račkog,Stan,106,4.0,155000
17217,Beograd,Čukarica,Sremčica,Žila Verna,Stan,50,2.0,36000
17218,Beograd,Surčin,Surčin (mesto),Vojvođanska,Stan,62,2.0,43600
17219,Beograd,Zvezdara,Slavujev venac,Dimitrija Tucovića,Stan,51,2.0,78000
17220,Beograd,Surčin,Surčin (mesto),Vojvođanska,Stan,23,1.0,19900
17221,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,42,1.0,76500
17222,Beograd,Vračar,Hram svetog Save,Lamartinova,Stan,91,3.0,139000
17223,Beograd,Stari grad,Obilićev venac,Maršala Birjuzova,Stan,41,2.0,99900
17224,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,101,4.0,169000
17225,Beograd,Savski venac,Mostarska petlja,Sarajevska 83,Stan,60,2.0,90000
17226,Beograd,Zemun,Zemun polje,Tomice Popovića,Stan,52,2.0,37000
17227,Beograd,Zvezdara,Mirijevo,Dolacka 12,Stan,40,1.5,25000
17228,Beograd,Čukarica,Cerak vinogradi,Breza,Stan,58,2.0,58000
17229,Beograd,Zvezdara,Vukov Spomenik,Drziceva,Stan,77,3.0,139000
17230,Beograd,Vračar,Bulevar kralja Aleksandra,Mlatišumina,Stan,80,3.0,165000
17231,Beograd,Stari grad,Dorćol,Strahinjića Bana,Stan,120,5.0,160000
17232,Beograd,Zvezdara,Đeram pijaca,Marka Oreškovića,Stan,87,3.0,160000
17233,Beograd,Voždovac,Lekino brdo,Kolašinska,Stan,39,2.0,66000
17234,Beograd,Stari grad,Centar,Strahinjića Bana,Stan,63,2.5,90000
17235,Beograd,Palilula,Borča,1. maja,Stan,42,1.5,32000
17236,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bekerelova,Stan,62,2.5,59000
17237,Beograd,Zvezdara,Kluz,Bulevar kralja Aleksandra,Stan,48,2.0,57000
17238,Beograd,Vračar,Hram svetog Save,Stojana Protića,Stan,72,2.0,160000
17239,Beograd,Čukarica,Banovo brdo,Orfelinova,Stan,89,4.0,156000
17240,Beograd,Čukarica,Banovo brdo,Orfelinova,Stan,84,3.0,142800
17241,Beograd,Palilula,Krnjača,Zrenjaninski put,Stan,85,2.5,67000
17242,Beograd,Stari grad,Dunavski kej,Dunavski kej,Stan,71,3.0,149000
17243,Beograd,Zvezdara,Mali Mokri Lug,Pirandelova,Stan,53,2.5,45000
17244,Beograd,Zvezdara,Zeleno brdo,Lošinjska,Stan,48,2.0,63360
17245,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,84,4.0,42900
17246,Beograd,Palilula,Borča,Lička,Stan,34,1.5,30600
17247,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,102,3.0,65000
17248,Beograd,Palilula,Karaburma,Srnetička,Stan,61,2.0,43000
17249,Beograd,Vračar,Hram svetog Save,Stojana Protića,Stan,30,1.0,50000
17250,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,92,3.5,95000
17251,Beograd,Palilula,Borča,Sonje Marinković,Stan,57,2.0,50000
17252,Beograd,Palilula,Borča,7. jula,Stan,37,1.0,28500
17253,Beograd,Vračar,Slavija,resavska,Stan,130,4.5,225000
17254,Beograd,Čukarica,Žarkovo,Porucnika Spasica i Masare,Stan,120,3.5,110000
17255,Beograd,Vračar,Crveni krst,Grčića Milenka,Stan,71,2.5,78000
17256,Beograd,Novi Beograd,Bežanijska kosa 2,Bežanijskih Ilegalaca,Stan,59,4.0,70000
17257,Beograd,Novi Beograd,Blok 33,Bulevar Zorana Đinđića,Stan,82,3.0,105000
17258,Beograd,Vračar,Krunska,Milesevska,Stan,73,2.0,189000
17259,Beograd,Zvezdara,Denkova bašta,Mine Vukomanović,Stan,95,4.0,125000
17260,Beograd,Voždovac,Banjica,Bulevar oslobođenja,Stan,81,3.0,81000
17261,Beograd,Rakovica,Kanarevo brdo,Ivana Micurina,Stan,52,2.0,46900
17262,Beograd,Novi Beograd,Stari Merkator,O.Zupancica,Stan,72,3.0,74000
17263,Beograd,Zemun,Meandri,Zagorska,Stan,80,2.5,79000
17264,Beograd,Voždovac,Lekino brdo,TODORA DUKINA,Stan,70,3.0,119000
17265,Beograd,Voždovac,Lekino brdo,TODORA DUKINA,Stan,50,2.5,85000
17266,Beograd,Voždovac,Lekino brdo,TODORA DUKINA,Stan,53,2.5,90000
17267,Beograd,Zvezdara,Rudo,Rudo,Stan,54,2.0,54000
17268,Beograd,Voždovac,Lekino brdo,Garibaldijeva,Stan,80,3.0,109900
17269,Beograd,Voždovac,Šumice,Strumička,Stan,64,2.5,82000
17270,Beograd,Voždovac,Braće Jerković,Meštrovićeva,Stan,77,3.0,65000
17271,Beograd,Stari grad,Kopitareva gradina,Đure Daničića,Stan,93,2.5,95000
17272,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,76,3.0,66900
17273,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,76,3.0,66900
17274,Beograd,Zemun,Centar,Rade koncar,Stan,34,1.5,43000
17275,Beograd,Voždovac,Medaković 1,Medakoviceva,Stan,90,4.0,89900
