,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
5302,Beograd,Opština Stari grad,Dorćol,Gospodar Jevremova,Stan,82.0,3.0,CG,1,9,169000.0
5303,Beograd,Opština Voždovac,Lekino brdo,Kralja Bodina,Stan,108.0,4.0,CG,1,4,160000.0
5304,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Ustanička,Stan,11.0,0.5,TA,10,15,12500.0
5305,Beograd,Opština Palilula,Hadžipopovac,Milana Tankosića,Stan,107.0,4.0,CG,3,3,149800.0
5306,Beograd,Opština Čukarica,Žarkovo,Braće Vučković,Stan,19.0,0.5,Gas,PR,4,17500.0
5307,Beograd,Opština Novi Beograd,Blok 63,Gandijeva,Stan,76.0,3.0,CG,12,13,85000.0
5308,Beograd,Opština Vračar,Hram svetog Save,Kornelija Stankovića,Stan,72.0,3.0,TA,4,4,80000.0
5309,Beograd,Opština Vračar,Hram svetog Save,Šumatovačka,Stan,68.0,3.5,CG,1,5,129000.0
5310,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Vatroslava Jagića,Stan,79.0,3.0,CG,5,5,119000.0
5311,Beograd,Opština Palilula,Krnjača,GRGE ANDRIJANOVICA,Stan,54.0,2.0,EG,1,3,62000.0
5312,Beograd,Opština Novi Beograd,Blok 28,Milutina Milankovića ,Stan,55.0,2.0,CG,4,5,74000.0
5313,Beograd,Opština Voždovac,Banjica,Paunova,Stan,64.0,3.0,CG,VPR,11,60000.0
5314,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,52.0,2.0,CG,6,8,78000.0
5315,Beograd,Opština Novi Beograd,Blok 33,Bulevar Arsenija Carnojevica,Stan,77.0,3.5,CG,VPR,4,94000.0
5316,Beograd,Opština Voždovac,Bioskop Voždovac,Vojvode Stepe,Stan,63.0,3.0,CG,5,6,88400.0
5317,Beograd,Opština Vračar,Cvetni trg,Svetozara Markovića,Stan,135.0,4.0,CG,VPR,4,230000.0
5318,Beograd,Opština Vračar,Hram svetog Save,Dubljanska,Stan,105.0,3.0,CG,4,4,420000.0
5319,Beograd,Opština Čukarica,Žarkovo,Repiška,Stan,73.0,3.0,TA,1,3,66500.0
5320,Beograd,Opština Rakovica,Resnik,Edvarda Griga,Stan,72.0,2.5,CG,2,4,58000.0
5321,Beograd,Opština Voždovac,Braće Jerković,Vladimira Mitrovića,Stan,60.0,2.5,Gas,2,3,68000.0
5322,Beograd,Opština Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,42.0,1.5,TA,4,4,39000.0
5323,Beograd,Opština Stari grad,Knez Mihailova,Zmaj Jovina,Stan,92.0,4.0,CG,1,3,355000.0
5324,Beograd,Opština Zvezdara,Učiteljsko naselje,Onisima Popovića,Stan,57.0,3.0,CG,VPR,3,72800.0
5325,Beograd,Opština Čukarica,Filmski grad,Ane Ahmatove,Stan,91.0,3.5,CG,VPR,4,105000.0
5326,Beograd,Opština Novi Beograd,Blok 63,Jurija Gagarina,Stan,71.0,2.5,CG,8,11,79000.0
5327,Beograd,Opština Vračar,Neimar,Južni bulevar,Stan,87.0,2.5,CG,6,6,119000.0
5328,Beograd,Opština Rakovica,Petlovo brdo,Tuzlanska,Stan,48.0,1.5,Gas,1,3,42000.0
5329,Beograd,Opština Palilula,Višnjička Banja,Višnjički venac,Stan,54.0,2.0,CG,4,4,45000.0
5330,Beograd,Opština Palilula,Karaburma,Mirijevski bulevar,Stan,51.0,1.5,TA,4,4,37500.0
5331,Beograd,Opština Zvezdara,Mirijevo,Radomira Markovića,Stan,223.0,5+,EG,3,4,160900.0
5332,Beograd,Opština Savski venac,Senjak,Andre Nikolića,Stan,30.0,1.0,TA,1,1,40000.0
5333,Beograd,Opština Savski venac,Gavrila Principa,Gavrila Principa,Stan,60.0,2.0,CG,1,3,85000.0
5334,Beograd,Opština Zvezdara,Mirijevo,Vitezova Karađorđeve zvezde,Stan,74.0,3.0,EG,3,3,79000.0
5335,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,74.0,2.5,CG,VPR,6,90000.0
5336,Beograd,Opština Čukarica,Cerak,Petefijeva,Stan,82.0,2.5,CG,PR,6,85000.0
5337,Beograd,Opština Zvezdara,Vukov Spomenik,Držićeva,Stan,82.0,3.0,EG,2,3,139000.0
5338,Beograd,Opština Zvezdara,Severni bulevar,Veljka Dugosevica,Stan,66.0,2.0,CG,1,3,80000.0
5339,Beograd,Opština Savski venac,Senjak,Sanje Živanovića,Stan,87.0,3.0,Gas,PR,3,188500.0
5340,Beograd,Opština Novi Beograd,Bežanijska kosa 1,Ismeta Mujezinovica,Stan,67.0,2.0,CG,1,6,75000.0
5341,Beograd,Opština Čukarica,Julino brdo,Poručnika Spasića i Mašere,Stan,64.0,2.0,CG,1,9,59000.0
5342,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,21.0,0.5,CG,PR,8,35000.0
5343,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Nedeljka Gvozdenovića,Stan,64.0,2.0,CG,5,6,65000.0
5344,Beograd,Opština Novi Beograd,Arena,Španskih boraca,Stan,60.0,2.0,CG,4,5,73000.0
5345,Beograd,Opština Vračar,Crveni krst,Metohijska,Stan,4183.0,1.5,CG,7,8,58000.0
5346,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,78.0,3.5,CG,8,8,69900.0
5347,Beograd,Opština Voždovac,Lekino brdo,Bačvanska,Stan,60.0,2.5,CG,4,11,75000.0
5348,Beograd,Opština Voždovac,Medaković 3,Borivoja Stevanovića,Stan,75.0,2.5,CG,VPR,5,69000.0
5349,Beograd,Opština Zvezdara,Mirijevo,Matice srpske,Stan,29.0,1.0,CG,PR,3,29000.0
5350,Beograd,Opština Rakovica,Labudovo brdo,Bubanjskih žrtava,Stan,70.0,2.5,EG,1,5,59000.0
5351,Beograd,Opština Stari grad,Gundulićev venac,Miće Popovića,Stan,39.0,1.5,EG,PR,4,52000.0
5352,Beograd,Opština Zvezdara,Mirijevo,PERE VELJKOVICA,Stan,82.0,2.5,TA,3,4,70000.0
5353,Beograd,Opština Rakovica,Labudovo brdo,11. Krajiške divizije,Stan,66.0,2.5,CG,VPR,11,57900.0
5354,Beograd,Opština Zemun,Zemun polje,Antona Klemenčića,Stan,47.0,2.0,TA,VPR,2,35000.0
5355,Beograd,Opština Vračar,Crveni krst,Save Tekelije,Stan,70.0,2.0,EG,VPR,3,103000.0
5356,Beograd,Opština Zvezdara,Vukov Spomenik,Onisima Popovića,Stan,67.0,2.5,CG,VPR,4,82000.0
5357,Beograd,Opština Stari grad,Dorćol,Kneginje Ljubice,Stan,45.0,2.0,TA,PR,1,70000.0
5358,Beograd,Opština Vračar,Kalenić pijaca,Mileševska,Stan,111.0,3.0,CG,3,5,315000.0
5359,Beograd,Opština Novi Beograd,Blok 63,Evropska,Stan,54.0,2.0,CG,4,5,95410.0
5360,Beograd,Opština Vračar,Crveni krst,Cerska,Stan,35.0,2.0,CG,VPR,3,56000.0
5361,Beograd,Opština Voždovac,Braće Jerković,Piva Karamatijevića,Stan,72.0,3.0,TA,3,4,82000.0
5362,Beograd,Opština Palilula,Tašmajdan,Vladetina,Stan,146.0,5.0,CG,PR,6,199000.0
5363,Beograd,Opština Palilula,Karaburma,Mirijevski bulevar,Stan,20.0,0.5,EG,4,4,26000.0
5364,Beograd,Opština Voždovac,Medaković 3,Braće Srnić,Stan,95.0,4.0,CG,3,6,104000.0
5365,Beograd,Opština Vračar,Crveni krst,Cerska,Stan,86.0,4.0,CG,1,3,145000.0
5366,Beograd,Opština Novi Beograd,Hotel Jugoslavija,Bulevar Nikole Tesle,Stan,67.0,2.5,CG,4,4,79500.0
5367,Beograd,Opština Palilula,Centar,Carigradska,Stan,57.0,3.0,EG,VPR,2,85000.0
5368,Beograd,Opština Voždovac,Centar,Bulevar oslobođenja,Stan,80.0,3.0,CG,4,6,82000.0
5369,Beograd,Opština Stari grad,Kalemegdan,Cara Dušana,Stan,50.0,2.0,CG,3,6,90000.0
5370,Beograd,Opština Novi Beograd,Blok 29,Bulevar Arsenija Čarnojevića,Stan,78.0,3.0,CG,2,6,115000.0
5371,Beograd,Opština Voždovac,Bioskop Voždovac,Esad Pašina,Stan,30.0,0.5,EG,SUT,3,45000.0
5372,Beograd,Opština Palilula,Bulevar despota Stefana,Bulevar despota Stefana,Stan,36.0,1.0,CG,3,5,55000.0
5373,Beograd,Opština Rakovica,Vidikovac,Vidikovacki Venac,Stan,52.0,1.5,CG,11,13,52000.0
5374,Beograd,Opština Novi Beograd,Blok 22,Bulevar Arsenija Čarnojevića,Stan,75.0,3.0,CG,3,7,90000.0
5375,Beograd,Opština Zemun,Gornji grad,PRIZRENSKA,Stan,47.0,2.0,EG,1,2,55000.0
5376,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,92.0,4.0,CG,3,3,76000.0
5377,Beograd,Opština Stari grad,Dorćol,Tadeuša Košćuška,Stan,73.0,3.0,CG,4,5,180000.0
5378,Beograd,Opština Voždovac,Saobraćajni fakultet,Vojvode Stepe,Stan,52.0,2.0,CG,14,15,57000.0
5379,Beograd,Opština Rakovica,Kanarevo brdo,Kanarevo brdo,Stan,45.0,2.0,TA,4,5,42000.0
5380,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,34.0,1.0,CG,3,5,45000.0
5381,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,91.0,3.5,CG,7,7,89000.0
5382,Beograd,Opština Zemun,Batajnica,Sremskog fronta,Stan,36.0,0.5,EG,2,2,35500.0
5383,Beograd,Opština Voždovac,Centar,,Stan,32.0,1.5,TA,3,3,32000.0
5384,Beograd,Opština Voždovac,Naselje Stepa Stepanović,Generala Vladimira Kondića,Stan,84.0,3.0,CG,5,6,89000.0
5385,Beograd,Opština Čukarica,Cerak,Petefijeva,Stan,97.0,3.0,CG,4,5,97000.0
5386,Beograd,Opština Voždovac,Lekino brdo,Đorđa Kratovca,Stan,43.0,2.0,CG,VPR,4,67000.0
5387,Beograd,Opština Stari grad,Terazije,Kralja Milana,Stan,100.0,3.5,CG,1,4,181000.0
5388,Beograd,Opština Zvezdara,Mirijevo,16. oktobra,Stan,112.0,5.0,CG,3,3,84000.0
5389,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,113.0,4.0,CG,6,7,109900.0
5390,Beograd,Opština Palilula,Borča,Ratnih vojnih invalida,Stan,37.0,1.0,CG,PTK,4,23000.0
5391,Beograd,Opština Rakovica,Miljakovac,Slavoljuba Vuksanovića,Stan,33.0,1.0,CG,PR,5,28500.0
5392,Beograd,Opština Voždovac,Voždovačka crkva,Vojvode Stepe,Stan,55.0,2.0,CG,7,7,88000.0
5393,Beograd,Opština Rakovica,Skojevsko naselje,Godominska,Stan,33.0,1.0,EG,2,3,32900.0
5394,Beograd,Opština Palilula,Borča,Milana Ajvaza,Stan,43.0,1.5,TA,2,3,29900.0
5395,Beograd,Opština Palilula,Karaburma,Laze Stefanovića,Stan,40.0,1.5,TA,PR,2,27000.0
5396,Beograd,Opština Vračar,SC Vračar,Makenzijeva,Stan,84.0,3.5,TA,2,4,175000.0
5397,Beograd,Opština Voždovac,Saobraćajni fakultet,Ljuba Vučkovića,Stan,66.0,3.5,CG,2,6,74000.0
5398,Beograd,Opština Stari grad,Dorćol,Gospodar Jevremova,Stan,83.0,3.0,CG,1,9,170000.0
5399,Beograd,Opština Palilula,Višnjička Banja,Slanački put,Stan,24.0,0.5,Podno,PR,3,25000.0
5400,Beograd,Opština Novi Beograd,Hotel Jugoslavija,Goce Delčeva,Stan,70.0,3.0,CG,8,9,108000.0
5401,Beograd,Opština Voždovac,Braće Jerković,Meštrovićeva,Stan,55.0,2.5,TA,3,4,55000.0
5402,Beograd,Opština Novi Beograd,Blok 28,Milutina Milankovića,Stan,61.0,2.5,CG,4,16,80000.0
5403,Beograd,Opština Vračar,Južni bulevar,Gospodara Vučića,Stan,35.0,1.5,CG,1,4,64500.0
5404,Beograd,Opština Zemun,Galenika,Milice Šuvaković,Stan,70.0,2.5,CG,VPR,11,66500.0
5405,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Nehruova,Stan,51.0,2.0,CG,4,4,60000.0
5406,Beograd,Opština Voždovac,Dušanovac,ustanička,Stan,55.0,2.0,CG,2,4,60000.0
5407,Beograd,Opština Vračar,Hram svetog Save,Graničarska,Stan,132.0,5.0,CG,VPR,2,187000.0
5408,Beograd,Opština Voždovac,Šumice,Ljermontova,Stan,46.0,2.0,CG,5,16,52000.0
5409,Beograd,Opština Voždovac,Konjarnik,Glasinačka,Stan,52.0,1.5,CG,5,5,56000.0
5410,Beograd,Opština Stari grad,Dorćol,Cara Uroša,Stan,53.0,2.0,CG,5,5,100000.0
5411,Beograd,Opština Voždovac,Vojvode Vlahovića,Vojvode Vlahovića,Stan,47.0,1.5,EG,3,3,45000.0
5412,Beograd,Opština Voždovac,Voždovačka crkva,Vojvode Stepe,Stan,132.0,4.0,CG,5,20,159000.0
5413,Beograd,Opština Zemun,Zemun polje,Negovana Ljubinkovića,Stan,42.0,1.5,TA,VPR,2,25000.0
5414,Beograd,Opština Palilula,Karaburma,Salvadora Aljendea,Stan,41.0,1.0,TA,3,3,35000.0
5415,Beograd,Opština Palilula,Karaburma,Mirijevski Bulevar,Stan,68.0,3.5,TA,3,4,52000.0
5416,Beograd,Opština Voždovac,Kumodraž,Stara,Stan,69.0,2.0,EG,1,4,70000.0
5417,Beograd,Opština Rakovica,Labudovo brdo,Tuzlanska,Stan,51.0,1.5,TA,2,4,46500.0
5418,Beograd,Opština Novi Beograd,Dr Ivana Ribara,DR.IVANA RIBARA,Stan,91.0,3.0,CG,7,7,89000.0
5419,Beograd,Opština Rakovica,Petlovo brdo,Milorada Draškovića ,Stan,94.0,3.0,TA,PR,1,76500.0
5420,Beograd,Opština Palilula,Borča,Borčanskih žrtava 1914.,Stan,60.0,3.0,EG,PR,1,48000.0
5421,Beograd,Opština Stari grad,Dorćol,Cara Dušana,Stan,125.0,3.0,CG,VPR,5,184000.0
5422,Beograd,Opština Voždovac,Medaković 2,Ignjata Joba,Stan,26.0,1.5,EG,4,5,30000.0
5423,Beograd,Opština Palilula,Centar,Vojvode Dobrnjca,Stan,95.0,4.0,CG,5,6,179000.0
5424,Beograd,Opština Voždovac,Hotel M,Generala Rašića,Stan,47.0,2.0,EG,1,1,49000.0
5425,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Bulevar Kralja Aleksandra,Stan,30.0,0.5,TA,1,4,52900.0
5426,Beograd,Opština Rakovica,Centar,Stanka Paunovića Veljka,Stan,50.0,2.0,CG,VPR,4,47500.0
5427,Beograd,Opština Rakovica,Miljakovac,Stevana Opačića,Stan,40.0,1.0,CG,5,6,38000.0
5428,Beograd,Opština Palilula,Višnjica,Marsala Tita,Stan,38.0,2.0,EG,PR,3,31000.0
5429,Beograd,Opština Zvezdara,Mirijevo,Mihajla Bulgakova,Stan,37.0,2.0,EG,3,3,38000.0
5430,Beograd,Opština Zemun,Zemun polje,Elija Fincija,Stan,36.0,1.0,CG,1,2,34000.0
5431,Beograd,Opština Vračar,Slavija,SV.SAVE,Stan,4052.0,1.5,EG,7,7,88500.0
5432,Beograd,Opština Palilula,Višnjička Banja,Višnjički venac,Stan,81.0,3.0,Gas,PR,3,63000.0
5433,Beograd,Opština Palilula,Profesorska kolonija,Ljubomira Stojanovića,Stan,60.0,2.0,EG,PSUT,2,61900.0
5434,Beograd,Opština Čukarica,Bele vode,Palisadska I deo,Stan,26.0,1.5,Gas,PR,4,24000.0
5435,Beograd,Opština Palilula,Borča,Ranka Miljića,Stan,28.0,0.5,CG,4,4,20000.0
5436,Beograd,Opština Čukarica,Cerak,Bitoljska,Stan,90.0,4.0,Gas,4,5,79000.0
5437,Beograd,Opština Voždovac,Braće Jerković,Dragice Končar,Stan,71.0,2.5,CG,9,17,70000.0
5438,Beograd,Opština Palilula,Karaburma,Garsije Lorke,Stan,81.0,3.0,TA,VPR,5,88000.0
5439,Beograd,Opština Savski venac,Resavska,Resavska,Stan,76.0,3.0,EG,4,6,125000.0
5440,Beograd,Opština Palilula,Borča,Mite Stajića,Stan,46.0,1.5,TA,1,3,27000.0
5441,Beograd,Opština Rakovica,Petlovo brdo,17. oktobra,Stan,33.0,1.5,Mermerni radijatori,1,3,30000.0
5442,Beograd,Opština Zvezdara,Mirijevo,Ivana Sarića,Stan,55.0,2.0,CG,3,5,56000.0
5443,Beograd,Opština Zvezdara,Vukov Spomenik,Ruzveltova,Stan,64.0,3.0,EG,PR,3,110000.0
5444,Beograd,Opština Rakovica,Labudovo brdo,XI Krajiške divizije,Stan,52.0,2.0,CG,PR,12,52000.0
5445,Beograd,Opština Rakovica,Kanarevo brdo,Vukasovićeva,Stan,47.0,2.0,CG,3,4,45000.0
5446,Beograd,Opština Zvezdara,Mirijevo,Tribalska,Stan,44.0,1.5,EG,2,4,32500.0
5447,Beograd,Opština Rakovica,Petlovo brdo,Mrakovička,Stan,73.0,2.5,CG,3,12,59500.0
5448,Beograd,Opština Palilula,Višnjička Banja,Darinke Jevrić,Stan,39.0,1.5,EG,2,3,42000.0
5449,Beograd,Opština Rakovica,Vidikovac,Susedgradska,Stan,50.0,1.5,EG,PR,3,40000.0
5450,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,60.0,2.5,CG,2,3,65000.0
5451,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,63.0,2.5,CG,1,8,73000.0
5452,Beograd,Opština Palilula,Krnjača,Grge Andrijanovića,Stan,26.0,0.5,EG,1,4,25000.0
5453,Beograd,Opština Palilula,Profesorska kolonija,Primorska,Stan,41.0,2.0,CG,PR,4,47000.0
5454,Beograd,Opština Zvezdara,Đeram pijaca,Gajeva,Stan,69.0,2.5,CG,VPR,5,136000.0
5455,Beograd,Opština Zemun,Centar,Dr Petra Markovića,Stan,69.0,3.0,Kaljeva peć,VPR,4,90000.0
5456,Beograd,Opština Vračar,Slavija,Njegoševa,Stan,63.0,2.5,CG,PR,4,125000.0
5457,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,60.0,2.0,CG,VPR,13,70000.0
5458,Beograd,Opština Voždovac,Hotel M,Pukovnika Pejovica,Stan,76.0,3.0,CG,PR,4,120000.0
5459,Beograd,Opština Stari grad,Gundulićev venac,Komnena barjaktara,Stan,38.0,2.0,EG,PR,4,60000.0
5460,Beograd,Opština Voždovac,Braće Jerković,Klinska,Stan,91.0,3.0,CG,PR,1,99000.0
5461,Beograd,Opština Čukarica,Banovo brdo,POZESKA,Stan,43.0,1.5,CG,2,4,50000.0
5462,Beograd,Opština Stari grad,Centar,Kralja Milana,Stan,86.0,3.0,CG,2,3,140000.0
5463,Beograd,Opština Savski venac,Sajam,Bulevar Vojvode Mišića,Stan,105.0,4.0,CG,1,7,115000.0
5464,Beograd,Opština Voždovac,Konjarnik,Glasinačka,Stan,56.0,1.5,CG,5,5,55000.0
5465,Beograd,Opština Novi Beograd,Blok 23,Bulevar Milutina Milankovića,Stan,70.0,2.5,CG,1,18,90000.0
5466,Beograd,Opština Savski venac,Klinički centar,Višegradska,Stan,36.0,1.0,CG,PR,6,61500.0
5467,Beograd,Opština Zemun,Zemun polje,Sergeja Jesenjina,Stan,52.0,3.0,TA,1,2,42000.0
5468,Beograd,Opština Rakovica,Kneževac,Dimitrija Koturovića,Stan,43.0,1.5,CG,4,5,46000.0
5469,Beograd,Opština Stari grad,Centar,Majke Jevrosime,Stan,63.0,2.5,CG,4,4,99000.0
5470,Beograd,Opština Stari grad,Dorćol,Mike Alasa,Stan,44.0,1.5,CG,1,8,80000.0
5471,Beograd,Opština Novi Beograd,Blok 63,Gandijeva,Stan,59.0,2.0,CG,1,7,73900.0
5472,Beograd,Opština Rakovica,Kneževac,Prvoboraca,Stan,38.0,1.0,EG,PR,4,28000.0
5473,Beograd,Opština Savski venac,Prokop,Dobropoljska,Stan,128.0,4.0,CG,5,5,240000.0
5474,Beograd,Opština Palilula,Borča,Drinske Divizije,Stan,64.0,2.0,CG,3,4,42000.0
5475,Beograd,Opština Stari grad,Trg Republike,Makedonska,Stan,110.0,3.0,CG,2,3,250000.0
5476,Beograd,Opština Vračar,SC Vračar,Južni bulevar,Stan,92.0,4.0,EG,1,3,129000.0
5477,Beograd,Opština Savski venac,Dedinje,Augusta Cesarca,Stan,41.0,1.5,Norveški radijatori,1,3,69900.0
5478,Beograd,Opština Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,26.0,0.5,EG,VPR,3,27000.0
5479,Beograd,Opština Voždovac,Saobraćajni fakultet,Vojvode Stepe,Stan,75.0,2.5,CG,4,6,108000.0
5480,Beograd,Opština Čukarica,Cerak,Šavnička,Stan,37.0,1.0,CG,7,7,35000.0
5481,Beograd,Opština Stari grad,Dorćol,Gospodar Jovanova,Stan,52.0,2.0,EG,6,6,93600.0
5482,Beograd,Opština Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,73.0,3.0,CG,VPR,15,76000.0
5483,Beograd,Opština Rakovica,Vidikovačka padina,Slavka Rodića,Stan,43.0,1.5,EG,PR,3,49000.0
5484,Beograd,Opština Zvezdara,Mirijevo,Matice Srpske,Stan,59.0,2.0,CG,5,9,53900.0
5485,Beograd,Opština Savski venac,Dedinje,Drajzerova,Stan,68.0,2.5,CG,VPR,2,95000.0
5486,Beograd,Opština Stari grad,Dorćol,Jevrejska,Stan,72.0,3.0,TA,PR,1,105000.0
5487,Beograd,Opština Vračar,Južni bulevar,Mlade Bosne,Stan,42.0,1.5,CG,3,4,62000.0
5488,Beograd,Opština Čukarica,Filmski grad,Arčibalda Rajsa,Stan,49.0,2.0,CG,1,4,55000.0
5489,Beograd,Opština Novi Beograd,Blok 22,Antifašističke borbe,Stan,112.0,4.0,CG,3,8,160000.0
5490,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,32.0,1.5,TA,PR,4,38000.0
5491,Beograd,Opština Palilula,Krnjača,3. Sutjeska,Stan,41.0,1.5,EG,PR,3,24900.0
5492,Beograd,Opština Čukarica,Čukarička padina,Lazarevački drum,Stan,57.0,2.5,CG,4,6,61000.0
5493,Beograd,Opština Voždovac,Braće Jerković,Braće Jerković,Stan,67.0,2.0,CG,6,7,61500.0
5494,Beograd,Opština Vračar,Hram svetog Save,SVETOG SAVE,Stan,76.0,3.5,CG,1,4,167000.0
5495,Beograd,Opština Palilula,Borča,Trg Oslobođenja,Stan,39.0,1.5,EG,2,3,35000.0
5496,Beograd,Opština Voždovac,Voždovačka crkva,Vojvode Stepe,Stan,94.0,3.0,CG,6,7,110000.0
5497,Beograd,Opština Čukarica,Cerak,Ratka Mitrovića,Stan,31.0,1.0,TA,VPR,3,32000.0
5498,Beograd,Opština Vračar,Hram svetog Save,Kornelija Stankovića,Stan,60.0,3.0,TA,1,2,69000.0
5499,Beograd,Opština Voždovac,Lekino brdo,Gospodara Vučića,Stan,91.0,4.0,CG,1,4,135000.0
5500,Beograd,Opština Rakovica,Miljakovac,BORSKA,Stan,49.0,1.5,CG,7,7,70000.0
5501,Beograd,Opština Zvezdara,Denkova bašta,Braće Miladinov,Stan,62.0,2.0,CG,PR,5,85000.0
5502,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,96.0,3.0,CG,2,12,135000.0
5503,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,40.0,1.5,EG,3,7,79000.0
5504,Beograd,Opština Savski venac,Dedinje,Baje Pivljanina,Stan,167.0,4.0,EG,3,3,450000.0
5505,Beograd,Opština Novi Beograd,Blok 62,Gandijeva,Stan,66.0,2.0,CG,13,18,65000.0
5506,Beograd,Opština Stari grad,Dorćol,Mihizova,Stan,68.0,2.0,CG,2,5,130000.0
5507,Beograd,Opština Voždovac,Voždovačka crkva,Vojvode Stepe,Stan,45.0,2.0,CG,7,7,72000.0
5508,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),Gandijeva,Stan,105.0,3.0,CG,1,2,174900.0
5509,Beograd,Opština Stari grad,Dorćol,Cara Dušana,Stan,61.0,2.0,EG,2,6,114900.0
5510,Beograd,Opština Voždovac,Vojvode Stepe,DANILA BOJOVICA,Stan,100.0,4.0,TA,1,1,90000.0
5511,Beograd,Opština Voždovac,Konjarnik,Ustanička,Stan,55.0,2.5,CG,PR,5,57000.0
5512,Beograd,Opština Vračar,Kalenić pijaca,Novopazarska,Stan,40.0,1.5,EG,PSUT,4,45000.0
5513,Beograd,Opština Čukarica,Filmski grad,Arhimandrita Gerasima Zelića,Stan,110.0,3.0,CG,4,5,100000.0
5514,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,53.0,3.0,Norveški radijatori,2,4,51350.0
5515,Beograd,Opština Zemun,Centar,Starca Vujadina,Stan,116.0,4.0,Kaljeva peć,3,5,167900.0
5516,Beograd,Opština Čukarica,Filmski grad,Kneza Višeslava,Stan,59.0,2.0,CG,1,5,73500.0
5517,Beograd,Opština Čukarica,Železnik,Stjepana Supanca,Stan,56.0,2.0,CG,7,9,46000.0
5518,Beograd,Opština Savski venac,Humska,Dobropoljska,Stan,126.0,4.0,EG,3,3,250000.0
5519,Beograd,Opština Zemun,Bački Ilovik,Sremskih boraca,Stan,79.0,2.5,CG,1,4,71000.0
5520,Beograd,Opština Voždovac,Banjica,Paunova,Stan,78.0,3.0,CG,1,5,72900.0
5521,Beograd,Opština Čukarica,Cerak vinogradi,Vinogradski venac,Stan,84.0,3.5,CG,2,5,85000.0
5522,Beograd,Opština Čukarica,Sremčica,Dvoržakova,Stan,42.0,1.0,CG,2,5,34000.0
5523,Beograd,Opština Voždovac,Farmaceutski fakultet,Vojvode Stepe,Stan,55.0,2.0,CG,2,4,58000.0
5524,Beograd,Opština Stari grad,Centar,Cara Lazara,Stan,40.0,2.0,CG,1,5,120000.0
5525,Beograd,Opština Vračar,Hram svetog Save,Mačvanska,Stan,150.0,4.0,CG,4,5,450000.0
5526,Beograd,Opština Rakovica,Petlovo brdo,RASINSKA,Stan,72.0,2.5,CG,12,12,47000.0
5527,Beograd,Opština Zvezdara,Đeram pijaca,Banjska,Stan,65.0,2.5,Norveški radijatori,1,3,77900.0
5528,Beograd,Opština Stari grad,Centar,Hilandarska,Stan,95.0,3.0,CG,3,4,169000.0
5529,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Đorđevića Goše,Stan,39.0,1.5,TA,2,5,37440.0
5530,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,93.0,3.5,CG,6,12,95000.0
5531,Beograd,Opština Palilula,Karaburma,Husinjskih rudara,Stan,49.0,2.0,TA,4,4,46000.0
5532,Beograd,Opština Zemun,Save Kovačevića,Gornjogradska,Stan,68.0,2.5,CG,PR,3,72000.0
5533,Beograd,Opština Vračar,Crveni krst,Milesevska,Stan,55.0,2.0,CG,3,5,88000.0
5534,Beograd,Opština Palilula,Borča,Mihaila Šolohova,Stan,44.0,2.0,EG,1,1,32000.0
5535,Beograd,Opština Zvezdara,Zvezdara 2,ULCINJSKA,Stan,44.0,1.5,CG,5,6,70000.0
5536,Beograd,Opština Stari grad,Skadarlija,SKADARSKA UGAO DESPOTA STEFANA,Stan,93.0,4.0,CG,5,7,169000.0
5537,Beograd,Opština Čukarica,Čukarička padina,Mladena Mitrića,Stan,69.0,2.5,CG,7,8,75600.0
5538,Beograd,Opština Voždovac,Braće Jerković,Pive Karamatijevica 14,Stan,43.0,2.0,TA,PR,4,43000.0
