,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
17957,Beograd,Zvezdara,Cvetanova ?uprija,Cvetanova ?uprija,Stan,54.0,2.0,56000.0
17958,Beograd,Zemun,Save Kova?evi?a,Save Buri?a,Stan,72.0,2.5,59500.0
17959,Beograd,?ukarica,?ukari?ka padina,Stevana ?ur?evi?a Trošarinca,Stan,52.0,2.0,63000.0
17960,Beograd,Zemun,Centar,Kapetana Radi?a Petrovi?a,Stan,44.0,2.5,48000.0
17961,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,93.0,3.0,162000.0
17962,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,89.0,4.0,156000.0
17963,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,84.0,3.0,182000.0
17964,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,61.0,2.0,100600.0
17965,Beograd,Voždovac,Vojvode Stepe,Ka?erska,Stan,42.0,2.0,43900.0
17966,Beograd,Zvezdara,Vukov Spomenik,Drži?eva,Stan,77.0,2.5,139000.0
17967,Beograd,Rakovica,Skojevsko naselje,Starca Milije,Stan,51.0,2.0,65000.0
17968,Beograd,?ukarica,Banovo brdo,Osije?ka,Stan,72.0,2.5,101500.0
17969,Beograd,Zvezdara,Mirijevo,Ljubiše Miodragovi?a,Stan,65.0,2.5,63000.0
17970,Beograd,Rakovica,Kanarevo brdo,Kanarevo Brdo,Stan,54.0,2.0,49900.0
17971,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,106.0,3.0,122000.0
17972,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,94.0,3.0,108000.0
17973,Beograd,Rakovica,Miljakovac,Slavoljuba Vuksanovi?a,Stan,100.0,4.0,106000.0
17974,Beograd,Voždovac,Vitanova?ka,Kumodraška,Stan,65.0,2.5,83000.0
17975,Beograd,Savski venac,Klini?ki centar,Vojvode Milenka,Stan,105.0,4.0,180000.0
17976,Beograd,Voždovac,Banjica,Paunova,Stan,74.0,3.0,74000.0
17977,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodi?a,Stan,41.0,1.5,44900.0
17978,Beograd,Palilula,Mašinski fakultet,Vladetina,Stan,32.0,1.5,55000.0
17979,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,70.0,2.5,72000.0
17980,Beograd,Rakovica,Miljakovac,Borska,Stan,54.0,2.0,49000.0
17981,Beograd,?ukarica,Filmski grad,ILIJE STOJADINOVICA,Stan,79.0,3.0,105900.0
17982,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,87.0,3.0,105000.0
17983,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,60.0,2.0,60900.0
17984,Beograd,Palilula,Krnja?a,PETA SUTJESKA,Stan,26.0,0.5,23900.0
17985,Beograd,Palilula,Profesorska kolonija,Nikodima Milaša,Stan,90.0,3.0,142500.0
17986,Beograd,?ukarica,Banovo brdo,Žarka Vukovi?a Pucara,Stan,161.0,5.0,200000.0
17987,Beograd,Zvezdara,Kluz,Dušana Radovi?a ,Stan,65.0,2.5,88900.0
17988,Beograd,Stari grad,Kalemegdan,Kara?or?eva,Stan,48.0,2.0,59900.0
17989,Beograd,Zemun,Centar,Glavna,Stan,62.0,2.5,65500.0
17990,Beograd,Savski venac,Dedinje,PUKOVNIKA BACI?A,Stan,95.0,3.0,390000.0
17991,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,82.0,3.5,85000.0
17992,Beograd,Voždovac,Šumice,Vladimira Tomanovi?a,Stan,72.0,2.5,84000.0
17993,Beograd,Rakovica,Petlovo brdo,Milorada Draškovi?a ,Stan,70.0,3.0,80000.0
17994,Beograd,Novi Beograd,Blok 70a,Omladinskih brigada,Stan,115.0,3.5,130000.0
17995,Beograd,Zemun,Meandri,Zagorska,Stan,78.0,2.5,75000.0
17996,Beograd,Novi Beograd,Bežanijska kosa 3,Milana Vujaklije,Stan,62.0,2.0,65000.0
17997,Beograd,Novi Beograd,Blok 61,Dr Ivana Ribara,Stan,100.0,4.0,109000.0
17998,Beograd,Novi Beograd,Ledine,Golubina?ka,Stan,53.0,2.5,30000.0
17999,Beograd,Palilula,Krnja?a,Miloša Žuti?a,Stan,53.0,2.0,31500.0
18000,Beograd,Novi Beograd,Ledine,Vrdni?ka,Stan,54.0,2.5,32000.0
18001,Beograd,?ukarica,Srem?ica,Sare Bernar,Stan,50.0,1.5,32500.0
18002,Beograd,Novi Beograd,Bežanijska kosa 3,Ismeta Mujezinovi?a,Stan,78.0,3.5,95000.0
18003,Beograd,Zemun,Save Kova?evi?a,MI?E RADAKOVI?,Stan,45.0,1.5,45000.0
18004,Beograd,Vra?ar,Crveni krst,Vojislava Ili?a,Stan,56.0,2.0,112000.0
18005,Beograd,Rakovica,Vidikovac,Patrijarha Joanikija,Stan,87.0,3.5,64900.0
18006,Beograd,Rakovica,Kneževac,17. oktobra,Stan,51.0,2.5,43000.0
18007,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,91.0,3.0,110000.0
18008,Beograd,Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,83.0,3.0,87900.0
18009,Beograd,Savski venac,Centar,BIRCANINOVA,Stan,35.0,0.5,67000.0
18010,Beograd,Voždovac,Autokomanda,VOJVODE STEPE,Stan,66.0,2.0,76000.0
18011,Beograd,Novi Beograd,Dr Ivana Ribara,BLOK 72  Dr. Ivana Ribara,Stan,91.0,3.5,89000.0
18012,Beograd,Stari grad,Centar,KOSOVSKA,Stan,136.0,4.5,250000.0
18013,Beograd,Zemun,Batajnica,Kralja Radoslava,Stan,56.0,3.0,45000.0
18014,Beograd,Zemun,Batajnica,Kralja Radoslava,Stan,62.0,3.0,50000.0
18015,Beograd,Zemun,Batajnica,Kralja Radoslava,Stan,48.0,3.0,37000.0
18016,Beograd,Zemun,Batajnica,Kralja Radoslava,Stan,43.0,2.5,34000.0
18017,Beograd,Zvezdara,Mirijevo,Koste Na?a,Stan,32.0,1.5,25500.0
18018,Beograd,Palilula,Bor?a Greda,Hopovska,Stan,66.0,3.0,38000.0
18019,Beograd,Voždovac,Kumodraž,Boži?na,Stan,49.0,2.0,36500.0
18020,Beograd,?ukarica,Filmski grad,Ratka Mitrovi?a,Stan,73.0,3.0,95000.0
18021,Beograd,Rakovica,Centar,Pilota Milorada Petrovi?a,Stan,36.0,1.0,30000.0
18022,Beograd,Rakovica,Petlovo brdo,Omladinsko šetalište,Stan,30.0,0.5,26900.0
18023,Beograd,Novi Beograd,Blok 38,Bulevar Milutina Milankovi?a,Stan,74.0,2.5,84000.0
18024,Beograd,Zvezdara,Bulevar kralja Aleksandra,Vojvode Brane,Stan,85.0,3.0,150000.0
18025,Beograd,?ukarica,Filmski grad,Jablani?ka,Stan,87.0,3.0,96000.0
18026,Beograd,Zvezdara,Vukov Spomenik,BANJSKA,Stan,65.0,3.0,79000.0
18027,Beograd,Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,75.0,2.5,92000.0
18028,Beograd,Zvezdara,Vukov Spomenik,Drži?eva,Stan,77.0,3.0,139000.0
18029,Beograd,Voždovac,Vojvode Stepe,Kostola?ka,Stan,79.0,2.5,88000.0
18030,Beograd,Voždovac,Autokomanda,Triše Kaclerovi?a,Stan,71.0,3.0,93000.0
18031,Beograd,Rakovica,Vidikovac,Vidikova?ki venac,Stan,72.0,3.0,65000.0
18032,Beograd,Zvezdara,Mirijevo,Šejkina,Stan,48.0,2.0,40000.0
18033,Beograd,Vra?ar,SC Vra?ar,TOMASA JEZA,Stan,92.0,3.0,190000.0
18034,Beograd,Novi Beograd,Paviljoni,Otona Župan?i?a,Stan,71.0,2.5,85000.0
18035,Beograd,Voždovac,Banjica,Paunova,Stan,72.0,3.0,75500.0
18036,Beograd,Zemun,Centar,Gospodska,Stan,173.0,5.0,170000.0
18037,Beograd,Savski venac,Senjak,Simi?eva,Stan,85.0,3.0,144000.0
18038,Beograd,Voždovac,Centar,Vojvode Stepe,Stan,100.0,3.0,139011.0
18039,Beograd,?ukarica,Žarkovo,Vladimira Rolovi?a,Stan,110.0,4.0,115000.0
18040,Beograd,Zvezdara,Mirijevo,Mihaila Bugalkova,Stan,29.0,1.5,29000.0
18041,Beograd,Savski venac,Dedinje,Bul kneza Aleksandra Kara?or?evi?a,Stan,140.0,5.0,360000.0
18042,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,61.0,2.0,53000.0
18043,Beograd,Palilula,Karaburma,Ane Frank,Stan,56.0,2.0,53900.0
18044,Beograd,Novi Beograd,Ledine,Vili Branta,Stan,32.0,1.0,29500.0
18045,Beograd,Stari grad,Atelje 212,Vlajkoviceva,Stan,130.0,4.0,175000.0
18046,Beograd,?ukarica,Filmski grad,AR?IBALDA RAJSA,Stan,20.0,0.5,18900.0
18047,Beograd,Zemun,Centar,Glavna,Stan,72.0,3.5,90000.0
18048,Beograd,?ukarica,Julino brdo,Poru?nika Spasi?a i Mašere,Stan,70.0,2.5,66000.0
18049,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,78.0,3.0,78000.0
18050,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,62.0,2.5,93000.0
18051,Beograd,Novi Beograd,Paviljoni,Otona Župan?i?a,Stan,51.0,2.0,51000.0
18052,Beograd,Zvezdara,Bulevar kralja Aleksandra,Banjska,Stan,65.0,2.5,78000.0
18053,Beograd,Voždovac,Lekino brdo,Mitropolita Stratimirovi?a,Stan,103.0,4.0,152000.0
18054,Beograd,Vra?ar,Crveni krst,Timo?ka,Stan,102.0,3.0,189000.0
18055,Beograd,Zvezdara,Mirijevo,Ivana Sari?a,Stan,74.0,2.5,69900.0
18056,Beograd,Palilula,Višnjica,Dušana Miloševi?a,Stan,44.0,2.0,37500.0
18057,Beograd,Novi Beograd,Bežanijska kosa 1,Nedeljka Gvozdenovi?a ,Stan,91.0,3.0,104900.0
18058,Beograd,Voždovac,Bioskop Voždovac,Jove Ili?a,Stan,140.0,5.0,229900.0
18059,Beograd,Voždovac,Konjarnik,Glasinacka,Stan,58.0,1.5,53500.0
18060,Beograd,Stari grad,Centar,Svetogorska,Stan,86.0,3.0,175000.0
18061,Beograd,Zvezdara,Lion,Koste Abrasevica,Stan,30.0,1.0,60000.0
18062,Beograd,Rakovica,Stari Košutnjak,Borska,Stan,83.0,3.0,82000.0
18063,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodica,Stan,85.0,3.5,87000.0
18064,Beograd,Rakovica,Kanarevo brdo,Vukasovi?eva,Stan,56.0,2.0,53000.0
18065,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,93.0,4.0,90000.0
18066,Beograd,Palilula,Padinska skela,Dejana Smiljkovi?a,Stan,33.0,2.0,24000.0
18067,Beograd,Novi Beograd,Arena,Antifašisti?ke borbe,Stan,107.0,4.0,180000.0
18068,Beograd,Voždovac,Lekino brdo,?or?a Kratovca,Stan,51.0,2.5,80000.0
18069,Beograd,Savski venac,Kneza Miloša,Kneza Miloša,Stan,40.0,2.0,59900.0
18070,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,65.0,2.0,72000.0
18071,Beograd,?ukarica,Banovo brdo,Blagoja Parovi?a,Stan,47.0,2.0,55000.0
18072,Beograd,Vra?ar,Južni bulevar,SIME IGUMANOVA,Stan,84.0,3.0,129000.0
18073,Beograd,Novi Beograd,Bežanijska kosa 2,Pedje Milosavljevica,Stan,83.0,3.0,83900.0
18074,Beograd,Palilula,Karaburma,Juhorska,Stan,73.0,3.0,83000.0
18075,Beograd,Vra?ar,Južni bulevar,Šumatova?ka,Stan,61.0,3.0,86000.0
18076,Beograd,Novi Beograd,Bežanijska kosa 1,Danila Lekica,Stan,70.0,3.5,79900.0
18077,Beograd,Vra?ar,Krunska,Krunska,Stan,54.0,2.0,125000.0
18078,Beograd,Voždovac,Autokomanda,Ljutice Bogdana,Stan,79.0,3.5,108000.0
18079,Beograd,Vra?ar,Crveni krst,Sazonova,Stan,90.0,3.0,148500.0
18080,Beograd,Vra?ar,Crveni krst,Sazonova,Stan,42.0,1.5,70500.0
18081,Beograd,Novi Beograd,Blok 38,Omladinskih brigada,Stan,77.0,2.5,90000.0
18082,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,52.0,2.0,52000.0
18083,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,84.0,3.5,100000.0
18084,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,24.0,0.5,18000.0
18085,Beograd,Novi Beograd,Bežanijska kosa 2,Pe?e Milosavljevi?a,Stan,81.0,3.0,75000.0
18086,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,27.0,0.5,28000.0
18087,Beograd,Stari grad,Dor?ol,Visokog Stevana,Stan,87.0,3.5,122500.0
18088,Beograd,Zvezdara,Mirijevo,Ulofa Palmea,Stan,63.0,2.5,75000.0
18089,Beograd,Zvezdara,Mirijevo,Ljubiše Miodragovi?a,Stan,60.0,2.5,62000.0
18090,Beograd,Zvezdara,Mirijevo,Vojina ?urašinovi?a - Kostje,Stan,62.0,2.5,61000.0
18091,Beograd,Rakovica,Miljakovac,Bojana ?ordumovi?a,Stan,36.0,1.5,36000.0
18092,Beograd,Palilula,Karaburma,MIRIJEVSKO BRDO,Stan,35.0,1.5,35000.0
18093,Beograd,Voždovac,Dušanovac,Tomazeova,Stan,63.0,3.0,88200.0
18094,Beograd,Rakovica,Vidikovac,Prvoboraca,Stan,44.0,1.5,42000.0
18095,Beograd,Voždovac,Dušanovac,Tomazeova,Stan,42.0,1.5,58800.0
18096,Beograd,Zemun,Save Kova?evi?a,Mi?e Radakovi?,Stan,58.0,2.0,69000.0
18097,Beograd,Voždovac,Lekino brdo,Mažurani?eva,Stan,74.0,3.0,96000.0
18098,Beograd,Zvezdara,Kluz,Kisela voda,Stan,54.0,1.5,47000.0
18099,Beograd,Rakovica,Kanarevo brdo,Kanarevo brdo,Stan,99.0,4.0,85000.0
18100,Beograd,Savski venac,Kneza Miloša,Durmitorska,Stan,23.0,0.5,37000.0
18101,Beograd,Zvezdara,?eram pijaca,?uke Dini?,Stan,86.0,3.0,140000.0
18102,Beograd,Zvezdara,Mirijevo,Zagra?e,Stan,25.0,1.0,31000.0
18103,Beograd,Vra?ar,?ubura,Vukice Mitrovi?,Stan,83.0,3.0,160000.0
18104,Beograd,Novi Beograd,Blok 62,Dušana Vukasovi?a,Stan,73.0,2.5,77000.0
18105,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,75.0,2.5,75000.0
18106,Beograd,?ukarica,Filmski grad,Ilije Stojadinovi?a,Stan,80.0,3.0,83000.0
18107,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,49.0,1.5,57330.0
18108,Beograd,Stari grad,Atelje 212,Vlajkoviceva,Stan,140.0,4.5,350000.0
18109,Beograd,Vra?ar,Južni bulevar,Juzni Bulevar,Stan,38.0,1.5,55000.0
18110,Beograd,Zvezdara,Lion,Vranjska,Stan,90.0,4.0,145000.0
18111,Beograd,Zvezdara,Mirijevo,Šejkina,Stan,39.0,1.5,30750.0
18112,Beograd,Stari grad,Dor?ol,Jevrejska,Stan,80.0,3.0,105000.0
18113,Beograd,Voždovac,Konjarnik,Ustani?ka,Stan,42.0,2.0,68000.0
18114,Beograd,Palilula,Bor?a,Prvog maja,Stan,41.0,1.5,34000.0
18115,Beograd,Stari grad,Dor?ol,Skender Begova,Stan,74.0,2.0,97000.0
18116,Beograd,Voždovac,Lekino brdo,Debarska,Stan,52.0,2.5,82900.0
18117,Beograd,Novi Beograd,Fontana,Otona Zupancica,Stan,24.0,0.5,36000.0
18118,Beograd,Rakovica,Kanarevo brdo,Ivana Mi?urina,Stan,52.0,2.0,46900.0
18119,Beograd,Savski venac,Dedinje,Teodora Drajzera,Stan,63.0,2.0,96000.0
18120,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,100.0,4.0,129000.0
18121,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,44.0,1.5,59000.0
18122,Beograd,Rakovica,Vidikova?ka padina,Slavka Rodi?a,Stan,29.0,0.5,24900.0
18123,Beograd,Zemun,Zemun polje,Akrobate Aleksic,Stan,39.0,1.0,36500.0
18124,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,40.0,1.5,49900.0
18125,Beograd,Zemun,Galenika,Emilije Jakši?,Stan,50.0,2.5,53000.0
18126,Beograd,Zvezdara,Mirijevo,Dva bela goluba,Stan,64.0,2.5,74000.0
18127,Beograd,Stari grad,Kralja Petra,Kralja Petra 8,Stan,22.0,1.0,75000.0
18128,Beograd,Vra?ar,Kaleni? pijaca,IVANA DJAJE,Stan,78.0,3.0,145000.0
18129,Beograd,Zvezdara,Mirijevo,Tribalska,Stan,40.0,1.5,33000.0
18130,Beograd,Zvezdara,Mirijevo,Dva bela goluba,Stan,64.0,2.0,65000.0
18131,Beograd,Voždovac,Banjica,Triše Kaclerovi?a,Stan,50.0,2.0,69000.0
18132,Beograd,Vra?ar,Pravni fakultet,Beogradska,Stan,73.0,2.0,140000.0
18133,Beograd,Savski venac,Humska,Dobropoljska ,Stan,57.0,2.5,107350.0
18134,Beograd,Savski venac,Humska,Dobropoljska,Stan,57.0,2.5,107350.0
18135,Beograd,Zvezdara,Lipov lad,Trajka Stamenkovi?a,Stan,45.0,2.0,77000.0
18136,Beograd,Voždovac,Zaplanjska,Zaplanjska,Stan,33.0,1.0,40000.0
18137,Beograd,Savski venac,Sarajevska,Sarajevska,Stan,78.0,3.0,180000.0
18138,Beograd,Voždovac,Medakovi? 2,Hanibala Luci?a,Stan,38.0,1.0,39000.0
18139,Beograd,Zvezdara,Lion,Milana Raki?a,Stan,155.0,5.0,232000.0
18140,Beograd,Zvezdara,Mirijevo,Jovanke Radakovi?,Stan,45.0,1.5,36500.0
18141,Beograd,Voždovac,Vojvode Vlahovi?a,Bra?e Jerkovi?,Stan,61.0,2.0,52000.0
18142,Beograd,Zemun,Retenzija,Palmira Toljatija,Stan,102.0,3.5,145000.0
18143,Beograd,Voždovac,Bra?e Jerkovi?,Raja?ka,Stan,39.0,1.0,35000.0
18144,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,76.0,3.5,76000.0
18145,Beograd,Palilula,Karaburma,Mirijevski bulevar,Stan,57.0,2.5,52000.0
18146,Beograd,Stari grad,Terazije,Kralja Milana,Stan,61.0,2.0,119900.0
18147,Beograd,Palilula,Karaburma,Mirijevski bulevar,Stan,55.0,2.0,50000.0
18148,Beograd,Zemun,Gardoš,Despota ?ur?a,Stan,36.0,1.0,35000.0
18149,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,56.0,2.5,103500.0
18150,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,51.0,2.0,95000.0
18151,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,59.0,3.0,114000.0
18152,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,59.0,2.5,114000.0
18153,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,102.0,4.0,200000.0
18154,Beograd,Savski venac,Brankova,Brankova,Stan,84.0,3.5,148000.0
18155,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,52.0,2.0,96500.0
18156,Beograd,Zvezdara,?eram pijaca,?ev?elijska ,Stan,26.0,0.5,49000.0
18157,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,40.0,1.5,75500.0
18158,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,39.0,1.5,74500.0
18159,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,51.0,2.0,94500.0
18160,Beograd,Palilula,Bor?a Greda,Hopovska,Stan,60.0,2.0,51900.0
18161,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,59.0,2.5,114000.0
18162,Beograd,Zvezdara,?eram pijaca,?ev?elijska,Stan,28.0,0.5,53700.0
18163,Beograd,Vra?ar,Južni bulevar,Sime Igumanova,Stan,33.0,1.5,39000.0
18164,Beograd,Voždovac,Bra?e Jerkovi?,Brace Jerkovic,Stan,53.0,1.0,45000.0
18165,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85.0,3.0,84900.0
18166,Beograd,Zvezdara,Mirijevo,Mirijevski venac,Stan,69.0,2.5,63900.0
18167,Beograd,Palilula,Višnjica,Lovacka,Stan,53.0,1.5,34000.0
18168,Beograd,Novi Beograd,Blok 37,Milutina Milankovica,Stan,91.0,4.0,95000.0
18169,Beograd,Novi Beograd,Bežanijska kosa 2,Ismeta Mujezinovica,Stan,65.0,2.0,65000.0
18170,Beograd,Zemun,Centar,Jovana Suboti?a,Stan,160.0,3.5,159900.0
18171,Beograd,Palilula,Centar,Sajkaska,Stan,63.0,2.0,90000.0
18172,Beograd,Rakovica,Resnik,Jelezovacka,Stan,43.0,1.5,27000.0
18173,Beograd,Vra?ar,Crveni krst,Jovana Rajica,Stan,89.0,3.5,129000.0
18174,Beograd,Rakovica,Petlovo brdo,Mrakovi?ka,Stan,67.0,2.5,59000.0
18175,Beograd,Vra?ar,Hram svetog Save,Ma?vanska,Stan,80.0,2.5,90000.0
18176,Beograd,?ukarica,Žarkovo,Spasovdanska,Stan,75.0,3.0,95000.0
18177,Beograd,Zvezdara,Denkova bašta,Vojislava Ili?a,Stan,45.0,1.5,95000.0
18178,Beograd,Voždovac,Banjica,Crnotravska,Stan,120.0,4.0,119000.0
18179,Beograd,Zvezdara,Gradska bolnica,Dimitrija Tucovi?a,Stan,64.0,2.5,95565.0
18180,Beograd,Palilula,Bulevar despota Stefana,Bulevar Despota Stefana,Stan,87.0,3.0,97000.0
18181,Beograd,Novi Beograd,Blok 23,Milutina Milankovi?a,Stan,94.0,3.5,108900.0
18182,Beograd,Stari grad,Dor?ol,Cara Dušana,Stan,61.0,2.0,114900.0
18183,Beograd,Zvezdara,?eram pijaca,Bulevar kralja Aleksandra,Stan,86.0,3.0,138000.0
18184,Beograd,Stari grad,Bajlonijeva pijaca,Džordža Vašingtona,Stan,78.0,3.0,140000.0
18185,Beograd,?ukarica,Golf,Petra Martinovi?a,Stan,45.0,1.5,67000.0
18186,Beograd,Rakovica,Vidikova?ka padina,Kneževa?ka,Stan,38.0,1.5,26500.0
18187,Beograd,Rakovica,Vidikova?ka padina,17. oktobra,Stan,25.0,0.5,25000.0
18188,Beograd,Rakovica,Kanarevo brdo,Srpskih udarnih brigada,Stan,52.0,2.0,40000.0
18189,Beograd,Voždovac,Vojvode Stepe,Kostola?ka,Stan,106.0,4.0,172900.0
18190,Beograd,Vra?ar,Pravni fakultet,Prote Mateje,Stan,163.0,4.0,370000.0
18191,Beograd,Zemun,Zemun polje,Pavla Zarica,Stan,58.0,2.0,42000.0
18192,Beograd,Savski venac,Dedinje,Aleksandra Tirnani?a,Stan,105.0,3.5,295000.0
18193,Beograd,Rakovica,Vidikovac,Vidikovacki venac,Stan,130.0,5.0,115000.0
18194,Beograd,Zemun,Save Kova?evi?a,Garibaldijeva,Stan,76.0,3.0,102600.0
18195,Beograd,?ukarica,Cerak,Savnicka,Stan,90.0,3.5,75000.0
18196,Beograd,Zemun,Batajnica,Bihacka,Stan,59.0,2.0,44000.0
18197,Beograd,Novi Beograd,Bežanijska kosa 2,Marka Celebonovica,Stan,47.0,1.5,52000.0
18198,Beograd,Voždovac,Banjica,Crnotravska,Stan,92.0,3.0,79000.0
18199,Beograd,Novi Beograd,Stari Merkator,Džona Kenedija,Stan,72.0,3.0,159500.0
18200,Beograd,Voždovac,Jajinci,Jakova Galusa,Stan,153.0,4.0,129000.0
18201,Beograd,Novi Beograd,Blok 28,Milutina Milankovi?a,Stan,75.0,2.5,80000.0
18202,Beograd,Vra?ar,Kaleni? pijaca,Sin?eli?eva,Stan,125.0,4.5,195000.0
18203,Beograd,Novi Beograd,Blok 28,Bulevar Arsenija ?arnojevi?a,Stan,119.0,4.5,139000.0
18204,Beograd,?ukarica,Žarkovo,Spasenovi?eva,Stan,70.0,2.5,64900.0
18205,Beograd,Stari grad,Studentski trg,Vase ?arapi?a,Stan,79.0,3.0,189000.0
18206,Beograd,Zvezdara,Mirijevo,Rudi ?ajaveca,Stan,48.0,2.0,46000.0
18207,Beograd,Rakovica,Labudovo brdo,Oplena?ka,Stan,121.0,5.0,89900.0
18208,Beograd,?ukarica,Cerak vinogradi,Lipa,Stan,84.0,3.5,90000.0
18209,Beograd,Novi Beograd,Blok 22,Bulevar Arsenija ?arnojevi?a,Stan,75.0,3.0,92000.0
18210,Beograd,Vra?ar,?ubura,Šumatova?ka,Stan,46.0,2.0,83000.0
18211,Beograd,Voždovac,Autokomanda,Dobropoljska,Stan,49.0,2.5,93100.0
18212,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,70.0,2.5,78000.0
18213,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,100.0,4.0,117000.0
18214,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,62.0,2.0,71900.0
18215,Beograd,Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,66.0,2.0,82000.0
18216,Beograd,Palilula,Botani?ka bašta,Draže Pavlovi?a,Stan,92.0,3.0,170000.0
18217,Beograd,Voždovac,Hotel M,Jovani?ka,Stan,178.0,4.0,245000.0
18218,Beograd,?ukarica,?ukari?ka padina,Lazareva?ki drum,Stan,54.0,1.5,64000.0
18219,Beograd,Voždovac,Medakovi? 2,Medakovi?eva,Stan,49.0,2.0,38000.0
18220,Beograd,Savski venac,Dedinje,Milana Blagojevi?a Španca,Stan,160.0,4.0,239000.0
18221,Beograd,Stari grad,Kralja Petra,Kralja Petra,Stan,97.0,3.0,250000.0
18222,Beograd,Palilula,Bulevar despota Stefana,Bulevar Despota Stefana,Stan,105.0,5.0,220000.0
18223,Beograd,Palilula,Profesorska kolonija,Stojana Novakovi?a,Stan,128.0,4.0,260000.0
18224,Beograd,Palilula,Profesorska kolonija,Stojana Novakovi?a,Stan,140.0,4.0,270000.0
18225,Beograd,?ukarica,Novi Železnik,Ilije Calic 10b,Stan,51.0,1.5,42400.0
18226,Beograd,?ukarica,?ukari?ka padina,Lazareva?ki drum,Stan,75.0,2.5,79900.0
18227,Beograd,?ukarica,Banovo brdo,Požeška,Stan,72.0,3.0,67000.0
18228,Beograd,Rakovica,Petlovo brdo,Omladinsko šetalište,Stan,27.0,1.0,24000.0
18229,Beograd,Palilula,Karaburma,Vlasicka,Stan,60.0,2.5,46000.0
18230,Beograd,Zvezdara,Lion,Slobodanke Danke Savi?,Stan,94.0,4.0,149000.0
18231,Beograd,Voždovac,Lekino brdo,Beli?ka,Stan,45.0,2.0,79200.0
18232,Beograd,Voždovac,Bra?e Jerkovi?,Dragice Kon?ar,Stan,49.0,1.0,46000.0
18233,Beograd,Stari grad,Dor?ol,Zorza Klemensoa,Stan,64.0,2.0,110000.0
18234,Beograd,Savski venac,Senjak,Sitni?ka,Stan,25.0,0.5,30000.0
18235,Beograd,Zvezdara,Lion,Preševska,Stan,54.0,2.0,81000.0
18236,Beograd,Voždovac,Lekino brdo,Varvarinska,Stan,45.0,2.5,76000.0
18237,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,93.0,4.0,93000.0
18238,Beograd,Rakovica,Miljakovac,Bogdana Zerajica,Stan,72.0,3.0,62900.0
18239,Beograd,Vra?ar,Crveni krst,Gajeva,Stan,80.0,3.0,150000.0
